Filename,Label,Text Source,Text Type
000000103974.png,0,-,-
000000241713.png,1,metadata/texts\Quran.txt,sentence
000000482681.png,1,metadata/texts\Dune.txt,paragraph
000000250661.png,1,metadata/texts\Job.txt,full
000000082156.png,0,-,-
000000174540.png,2,metadata/texts\Dune.txt,sentence
000000462305.png,2,metadata/texts\Dune.txt,paragraph
000000553357.png,2,metadata/texts\Quran.txt,full
000000540061.png,1,metadata/texts\Job.txt,sentence
000000155619.png,2,metadata/texts\Dune.txt,paragraph
000000346640.png,1,metadata/texts\AOTS.txt,full
000000271487.png,1,metadata/texts\Job.txt,sentence
000000401120.png,2,metadata/texts\Quran.txt,paragraph
000000145838.png,2,metadata/texts\Quran.txt,full
000000087873.png,1,metadata/texts\Job.txt,sentence
000000106030.png,0,-,-
000000383124.png,2,metadata/texts\AOTS.txt,paragraph
000000566659.png,0,-,-
000000570315.png,2,metadata/texts\Job.txt,full
000000368147.png,0,-,-
000000255291.png,1,metadata/texts\Quran.txt,sentence
000000533591.png,0,-,-
000000427948.png,1,metadata/texts\HA.txt,paragraph
000000102448.png,0,-,-
000000130301.png,0,-,-
000000121391.png,2,metadata/texts\Dune.txt,full
000000361013.png,2,metadata/texts\Dune.txt,sentence
000000320384.png,2,metadata/texts\HA.txt,paragraph
000000393582.png,0,-,-
000000271739.png,0,-,-
000000556190.png,0,-,-
000000125326.png,0,-,-
000000497346.png,0,-,-
000000044373.png,2,metadata/texts\Job.txt,full
000000275886.png,1,metadata/texts\AOTS.txt,sentence
000000387732.png,1,metadata/texts\AOTS.txt,paragraph
000000183681.png,2,metadata/texts\AOTS.txt,full
000000487894.png,2,metadata/texts\Quran.txt,sentence
000000227452.png,0,-,-
000000439549.png,2,metadata/texts\Quran.txt,paragraph
000000451676.png,1,metadata/texts\HA.txt,full
000000222293.png,2,metadata/texts\HA.txt,sentence
000000431231.png,2,metadata/texts\Job.txt,paragraph
000000172641.png,0,-,-
000000226721.png,1,metadata/texts\HA.txt,full
000000387054.png,1,metadata/texts\Dune.txt,sentence
000000157695.png,2,metadata/texts\Quran.txt,paragraph
000000439064.png,1,metadata/texts\Quran.txt,full
000000563425.png,1,metadata/texts\AOTS.txt,sentence
000000512197.png,0,-,-
000000021882.png,0,-,-
000000398156.png,2,metadata/texts\AOTS.txt,paragraph
000000379961.png,0,-,-
000000427808.png,2,metadata/texts\HA.txt,full
000000172234.png,1,metadata/texts\HA.txt,sentence
000000175514.png,0,-,-
000000207226.png,1,metadata/texts\Dune.txt,paragraph
000000260279.png,1,metadata/texts\HA.txt,full
000000258422.png,2,metadata/texts\HA.txt,sentence
000000116775.png,2,metadata/texts\AOTS.txt,paragraph
000000485329.png,0,-,-
000000515816.png,0,-,-
000000520835.png,2,metadata/texts\Quran.txt,full
000000302542.png,2,metadata/texts\HA.txt,sentence
000000389247.png,2,metadata/texts\Job.txt,paragraph
000000539281.png,1,metadata/texts\Quran.txt,full
000000466663.png,2,metadata/texts\AOTS.txt,sentence
000000537275.png,0,-,-
000000304857.png,2,metadata/texts\Dune.txt,paragraph
000000276875.png,2,metadata/texts\Dune.txt,full
000000151895.png,1,metadata/texts\Dune.txt,sentence
000000205110.png,2,metadata/texts\AOTS.txt,paragraph
000000117875.png,1,metadata/texts\Job.txt,full
000000173396.png,2,metadata/texts\HA.txt,sentence
000000269181.png,0,-,-
000000142307.png,2,metadata/texts\Dune.txt,paragraph
000000503188.png,2,metadata/texts\HA.txt,full
000000566028.png,2,metadata/texts\Quran.txt,sentence
000000167153.png,2,metadata/texts\HA.txt,paragraph
000000261567.png,1,metadata/texts\Dune.txt,full
000000003065.png,2,metadata/texts\HA.txt,sentence
000000508947.png,0,-,-
000000564296.png,1,metadata/texts\Job.txt,paragraph
000000487715.png,2,metadata/texts\AOTS.txt,full
000000190001.png,0,-,-
000000432275.png,2,metadata/texts\Job.txt,sentence
000000530657.png,0,-,-
000000241451.png,1,metadata/texts\HA.txt,paragraph
000000070625.png,0,-,-
000000541937.png,2,metadata/texts\Dune.txt,full
000000436433.png,0,-,-
000000282581.png,2,metadata/texts\Dune.txt,sentence
000000378597.png,1,metadata/texts\Job.txt,paragraph
000000111540.png,2,metadata/texts\Job.txt,full
000000505123.png,2,metadata/texts\HA.txt,sentence
000000551731.png,2,metadata/texts\Dune.txt,paragraph
000000536490.png,1,metadata/texts\Job.txt,full
000000172766.png,1,metadata/texts\HA.txt,sentence
000000395296.png,2,metadata/texts\HA.txt,paragraph
000000415518.png,1,metadata/texts\Job.txt,full
000000498237.png,0,-,-
000000275069.png,0,-,-
000000145395.png,1,metadata/texts\Quran.txt,sentence
000000042922.png,2,metadata/texts\Quran.txt,paragraph
000000485471.png,0,-,-
000000504579.png,2,metadata/texts\Quran.txt,full
000000375049.png,2,metadata/texts\HA.txt,sentence
000000355187.png,2,metadata/texts\Quran.txt,paragraph
000000110987.png,1,metadata/texts\Dune.txt,full
000000469943.png,2,metadata/texts\HA.txt,sentence
000000406660.png,1,metadata/texts\Job.txt,paragraph
000000578150.png,0,-,-
000000422324.png,2,metadata/texts\Dune.txt,full
000000580531.png,2,metadata/texts\AOTS.txt,sentence
000000197418.png,2,metadata/texts\Quran.txt,paragraph
000000189878.png,0,-,-
000000163121.png,0,-,-
000000099483.png,1,metadata/texts\Dune.txt,full
000000403496.png,2,metadata/texts\Job.txt,sentence
000000022073.png,0,-,-
000000320072.png,1,metadata/texts\Dune.txt,paragraph
000000396067.png,1,metadata/texts\Job.txt,full
000000006309.png,2,metadata/texts\HA.txt,sentence
000000203155.png,1,metadata/texts\HA.txt,paragraph
000000189053.png,0,-,-
000000137393.png,1,metadata/texts\HA.txt,full
000000337913.png,0,-,-
000000242025.png,0,-,-
000000514307.png,1,metadata/texts\Dune.txt,sentence
000000339983.png,0,-,-
000000451366.png,2,metadata/texts\AOTS.txt,paragraph
000000319416.png,1,metadata/texts\Job.txt,full
000000562065.png,1,metadata/texts\HA.txt,sentence
000000134308.png,0,-,-
000000319886.png,2,metadata/texts\Dune.txt,paragraph
000000152892.png,0,-,-
000000045562.png,1,metadata/texts\Job.txt,full
000000022243.png,1,metadata/texts\AOTS.txt,sentence
000000561297.png,0,-,-
000000435594.png,2,metadata/texts\Job.txt,paragraph
000000533970.png,0,-,-
000000198791.png,1,metadata/texts\Quran.txt,full
000000408409.png,0,-,-
000000527481.png,1,metadata/texts\AOTS.txt,sentence
000000049067.png,2,metadata/texts\Quran.txt,paragraph
000000228307.png,0,-,-
000000384383.png,2,metadata/texts\Quran.txt,full
000000014786.png,0,-,-
000000014119.png,0,-,-
000000095239.png,2,metadata/texts\AOTS.txt,sentence
000000090546.png,1,metadata/texts\AOTS.txt,paragraph
000000184066.png,1,metadata/texts\HA.txt,full
000000532593.png,0,-,-
000000513209.png,1,metadata/texts\HA.txt,sentence
000000152707.png,1,metadata/texts\HA.txt,paragraph
000000152173.png,0,-,-
000000432839.png,1,metadata/texts\HA.txt,full
000000321021.png,0,-,-
000000436220.png,1,metadata/texts\Dune.txt,sentence
000000388144.png,2,metadata/texts\Quran.txt,paragraph
000000566977.png,0,-,-
000000032796.png,2,metadata/texts\Dune.txt,full
000000105094.png,0,-,-
000000415245.png,2,metadata/texts\HA.txt,sentence
000000573976.png,1,metadata/texts\Quran.txt,paragraph
000000083182.png,1,metadata/texts\AOTS.txt,full
000000055935.png,1,metadata/texts\Job.txt,sentence
000000278515.png,0,-,-
000000417543.png,2,metadata/texts\Dune.txt,paragraph
000000462939.png,0,-,-
000000370008.png,0,-,-
000000371520.png,1,metadata/texts\HA.txt,full
000000123249.png,1,metadata/texts\HA.txt,sentence
000000314545.png,0,-,-
000000254790.png,2,metadata/texts\Job.txt,paragraph
000000509803.png,1,metadata/texts\Job.txt,full
000000489955.png,2,metadata/texts\HA.txt,sentence
000000400047.png,2,metadata/texts\Quran.txt,paragraph
000000277458.png,2,metadata/texts\AOTS.txt,full
000000218887.png,0,-,-
000000235645.png,1,metadata/texts\Job.txt,sentence
000000154915.png,0,-,-
000000403001.png,1,metadata/texts\HA.txt,paragraph
000000325726.png,0,-,-
000000348272.png,1,metadata/texts\AOTS.txt,full
000000343931.png,0,-,-
000000094641.png,0,-,-
000000078607.png,1,metadata/texts\AOTS.txt,sentence
000000149735.png,0,-,-
000000411983.png,1,metadata/texts\Job.txt,paragraph
000000476640.png,1,metadata/texts\Quran.txt,full
000000278415.png,0,-,-
000000317852.png,1,metadata/texts\Quran.txt,sentence
000000541057.png,2,metadata/texts\AOTS.txt,paragraph
000000190233.png,0,-,-
000000119473.png,2,metadata/texts\AOTS.txt,full
000000561778.png,2,metadata/texts\AOTS.txt,sentence
000000120050.png,0,-,-
000000052809.png,0,-,-
000000347661.png,2,metadata/texts\Quran.txt,paragraph
000000100615.png,2,metadata/texts\Dune.txt,full
000000225994.png,0,-,-
000000102689.png,0,-,-
000000170894.png,2,metadata/texts\Quran.txt,sentence
000000015982.png,2,metadata/texts\HA.txt,paragraph
000000228698.png,2,metadata/texts\Dune.txt,full
000000202481.png,0,-,-
000000310418.png,0,-,-
000000468295.png,0,-,-
000000390545.png,2,metadata/texts\Dune.txt,sentence
000000572968.png,1,metadata/texts\HA.txt,paragraph
000000353073.png,1,metadata/texts\Job.txt,full
000000039636.png,2,metadata/texts\Job.txt,sentence
000000369108.png,2,metadata/texts\AOTS.txt,paragraph
000000293129.png,2,metadata/texts\Job.txt,full
000000468581.png,0,-,-
000000211053.png,1,metadata/texts\HA.txt,sentence
000000263091.png,0,-,-
000000508381.png,2,metadata/texts\Dune.txt,paragraph
000000473544.png,0,-,-
000000380402.png,2,metadata/texts\AOTS.txt,full
000000180318.png,0,-,-
000000252590.png,0,-,-
000000229126.png,0,-,-
000000444597.png,0,-,-
000000305847.png,2,metadata/texts\Job.txt,sentence
000000553739.png,0,-,-
000000244483.png,1,metadata/texts\Quran.txt,paragraph
000000437352.png,0,-,-
000000266185.png,2,metadata/texts\Job.txt,full
000000556425.png,2,metadata/texts\HA.txt,sentence
000000308929.png,2,metadata/texts\Dune.txt,paragraph
000000367261.png,1,metadata/texts\AOTS.txt,full
000000438665.png,2,metadata/texts\HA.txt,sentence
000000444930.png,2,metadata/texts\AOTS.txt,paragraph
000000534541.png,0,-,-
000000094897.png,1,metadata/texts\AOTS.txt,full
000000232171.png,1,metadata/texts\AOTS.txt,sentence
000000080570.png,2,metadata/texts\Quran.txt,paragraph
000000202256.png,0,-,-
000000352489.png,2,metadata/texts\Quran.txt,full
000000286394.png,1,metadata/texts\Job.txt,sentence
000000345253.png,2,metadata/texts\Quran.txt,paragraph
000000392165.png,0,-,-
000000269872.png,2,metadata/texts\AOTS.txt,full
000000108469.png,0,-,-
000000355616.png,1,metadata/texts\HA.txt,sentence
000000537052.png,0,-,-
000000038418.png,2,metadata/texts\Job.txt,paragraph
000000435978.png,1,metadata/texts\Quran.txt,full
000000391386.png,1,metadata/texts\Quran.txt,sentence
000000065692.png,2,metadata/texts\HA.txt,paragraph
000000109660.png,1,metadata/texts\Quran.txt,full
000000050774.png,2,metadata/texts\Quran.txt,sentence
000000441037.png,1,metadata/texts\Dune.txt,paragraph
000000062721.png,1,metadata/texts\Job.txt,full
000000524978.png,0,-,-
000000126186.png,0,-,-
000000099738.png,0,-,-
000000386444.png,0,-,-
000000290772.png,2,metadata/texts\Job.txt,sentence
000000089925.png,1,metadata/texts\Dune.txt,paragraph
000000496477.png,2,metadata/texts\Dune.txt,full
000000236928.png,2,metadata/texts\HA.txt,sentence
000000012164.png,2,metadata/texts\Job.txt,paragraph
000000050402.png,1,metadata/texts\Job.txt,full
000000466963.png,0,-,-
000000143451.png,0,-,-
000000285286.png,2,metadata/texts\Quran.txt,sentence
000000176011.png,0,-,-
000000312892.png,2,metadata/texts\Job.txt,paragraph
000000423115.png,0,-,-
000000400690.png,1,metadata/texts\Dune.txt,full
000000389922.png,1,metadata/texts\Quran.txt,sentence
000000322982.png,2,metadata/texts\HA.txt,paragraph
000000389802.png,1,metadata/texts\HA.txt,full
000000341022.png,2,metadata/texts\AOTS.txt,sentence
000000180440.png,1,metadata/texts\Quran.txt,paragraph
000000522863.png,0,-,-
000000291063.png,2,metadata/texts\HA.txt,full
000000459055.png,0,-,-
000000193264.png,2,metadata/texts\Job.txt,sentence
000000518227.png,2,metadata/texts\AOTS.txt,paragraph
000000154076.png,2,metadata/texts\HA.txt,full
000000146740.png,2,metadata/texts\Job.txt,sentence
000000309769.png,1,metadata/texts\AOTS.txt,paragraph
000000289259.png,1,metadata/texts\Dune.txt,full
000000075945.png,2,metadata/texts\AOTS.txt,sentence
000000342545.png,1,metadata/texts\Dune.txt,paragraph
000000527739.png,1,metadata/texts\Job.txt,full
000000062290.png,1,metadata/texts\AOTS.txt,sentence
000000233398.png,0,-,-
000000580269.png,0,-,-
000000391483.png,1,metadata/texts\Job.txt,paragraph
000000167460.png,2,metadata/texts\Dune.txt,full
000000243123.png,1,metadata/texts\HA.txt,sentence
000000396422.png,1,metadata/texts\Job.txt,paragraph
000000220020.png,0,-,-
000000479276.png,0,-,-
000000522420.png,0,-,-
000000455314.png,2,metadata/texts\AOTS.txt,full
000000522278.png,0,-,-
000000532939.png,0,-,-
000000032444.png,1,metadata/texts\AOTS.txt,sentence
000000540889.png,1,metadata/texts\Dune.txt,paragraph
000000101227.png,0,-,-
000000378141.png,0,-,-
000000104709.png,0,-,-
000000257138.png,1,metadata/texts\Dune.txt,full
000000246986.png,1,metadata/texts\Quran.txt,sentence
000000553536.png,2,metadata/texts\Quran.txt,paragraph
000000281948.png,2,metadata/texts\HA.txt,full
000000356452.png,0,-,-
000000240886.png,0,-,-
000000106571.png,1,metadata/texts\Dune.txt,sentence
000000138023.png,2,metadata/texts\HA.txt,paragraph
000000401230.png,2,metadata/texts\Quran.txt,full
000000019139.png,2,metadata/texts\Job.txt,sentence
000000004126.png,0,-,-
000000324162.png,1,metadata/texts\Quran.txt,paragraph
000000215710.png,0,-,-
000000110839.png,0,-,-
000000160526.png,2,metadata/texts\HA.txt,full
000000331970.png,2,metadata/texts\AOTS.txt,sentence
000000086153.png,2,metadata/texts\Quran.txt,paragraph
000000504368.png,0,-,-
000000417127.png,1,metadata/texts\Job.txt,full
000000200894.png,0,-,-
000000353600.png,1,metadata/texts\AOTS.txt,sentence
000000347983.png,2,metadata/texts\HA.txt,paragraph
000000449058.png,1,metadata/texts\HA.txt,full
000000060779.png,1,metadata/texts\HA.txt,sentence
000000501751.png,2,metadata/texts\AOTS.txt,paragraph
000000257593.png,0,-,-
000000026267.png,0,-,-
000000097807.png,1,metadata/texts\Job.txt,full
000000137239.png,2,metadata/texts\AOTS.txt,sentence
000000283851.png,1,metadata/texts\AOTS.txt,paragraph
000000514985.png,0,-,-
000000126882.png,0,-,-
000000405584.png,2,metadata/texts\Job.txt,full
000000314735.png,2,metadata/texts\HA.txt,sentence
000000186672.png,0,-,-
000000037409.png,0,-,-
000000409778.png,0,-,-
000000492621.png,1,metadata/texts\HA.txt,paragraph
000000259315.png,2,metadata/texts\Quran.txt,full
000000508517.png,0,-,-
000000327147.png,1,metadata/texts\Dune.txt,sentence
000000577203.png,0,-,-
000000092788.png,1,metadata/texts\Dune.txt,paragraph
000000416113.png,0,-,-
000000450837.png,0,-,-
000000100470.png,0,-,-
000000041206.png,1,metadata/texts\Quran.txt,full
000000122168.png,2,metadata/texts\AOTS.txt,sentence
000000561235.png,1,metadata/texts\HA.txt,paragraph
000000322543.png,2,metadata/texts\Dune.txt,full
000000024381.png,0,-,-
000000393431.png,2,metadata/texts\AOTS.txt,sentence
000000521322.png,0,-,-
000000086806.png,0,-,-
000000510086.png,0,-,-
000000113482.png,0,-,-
000000055102.png,1,metadata/texts\Dune.txt,paragraph
000000221849.png,0,-,-
000000228183.png,1,metadata/texts\Dune.txt,full
000000321345.png,1,metadata/texts\Quran.txt,sentence
000000299218.png,1,metadata/texts\HA.txt,paragraph
000000458203.png,1,metadata/texts\Dune.txt,full
000000380113.png,0,-,-
000000532307.png,2,metadata/texts\Quran.txt,sentence
000000462800.png,0,-,-
000000164794.png,1,metadata/texts\HA.txt,paragraph
000000553844.png,2,metadata/texts\AOTS.txt,full
000000464385.png,1,metadata/texts\Quran.txt,sentence
000000096141.png,2,metadata/texts\Quran.txt,paragraph
000000299990.png,0,-,-
000000129469.png,1,metadata/texts\Quran.txt,full
000000022486.png,2,metadata/texts\Job.txt,sentence
000000507146.png,1,metadata/texts\Job.txt,paragraph
000000102964.png,1,metadata/texts\HA.txt,full
000000099034.png,2,metadata/texts\Job.txt,sentence
000000023037.png,2,metadata/texts\HA.txt,paragraph
000000317101.png,2,metadata/texts\Job.txt,full
000000020530.png,1,metadata/texts\Dune.txt,sentence
000000298533.png,2,metadata/texts\AOTS.txt,paragraph
000000296026.png,1,metadata/texts\Dune.txt,full
000000506649.png,2,metadata/texts\AOTS.txt,sentence
000000307046.png,1,metadata/texts\Quran.txt,paragraph
000000124984.png,2,metadata/texts\Quran.txt,full
000000473837.png,2,metadata/texts\AOTS.txt,sentence
000000573802.png,1,metadata/texts\AOTS.txt,paragraph
000000298104.png,1,metadata/texts\Dune.txt,full
000000097528.png,2,metadata/texts\AOTS.txt,sentence
000000263164.png,2,metadata/texts\HA.txt,paragraph
000000352699.png,2,metadata/texts\Dune.txt,full
000000414349.png,0,-,-
000000392790.png,0,-,-
000000123962.png,1,metadata/texts\Dune.txt,sentence
000000436964.png,2,metadata/texts\Dune.txt,paragraph
000000308561.png,2,metadata/texts\AOTS.txt,full
000000462628.png,1,metadata/texts\AOTS.txt,sentence
000000357935.png,2,metadata/texts\Quran.txt,paragraph
000000040807.png,2,metadata/texts\Job.txt,full
000000043463.png,0,-,-
000000266540.png,0,-,-
000000125630.png,0,-,-
000000493488.png,1,metadata/texts\Quran.txt,sentence
000000089639.png,0,-,-
000000156788.png,2,metadata/texts\AOTS.txt,paragraph
000000211934.png,1,metadata/texts\Dune.txt,full
000000297743.png,1,metadata/texts\Job.txt,sentence
000000177761.png,2,metadata/texts\Dune.txt,paragraph
000000003901.png,2,metadata/texts\HA.txt,full
000000443312.png,1,metadata/texts\Dune.txt,sentence
000000054453.png,0,-,-
000000179486.png,2,metadata/texts\Quran.txt,paragraph
000000163448.png,1,metadata/texts\Job.txt,full
000000353422.png,2,metadata/texts\Job.txt,sentence
000000175679.png,1,metadata/texts\AOTS.txt,paragraph
000000133884.png,0,-,-
000000052321.png,2,metadata/texts\HA.txt,full
000000282818.png,0,-,-
000000321843.png,0,-,-
000000521081.png,1,metadata/texts\Job.txt,sentence
000000128407.png,0,-,-
000000026994.png,1,metadata/texts\AOTS.txt,paragraph
000000385525.png,1,metadata/texts\Dune.txt,full
000000139565.png,1,metadata/texts\AOTS.txt,sentence
000000492725.png,0,-,-
000000157355.png,2,metadata/texts\HA.txt,paragraph
000000029785.png,1,metadata/texts\AOTS.txt,full
000000518967.png,1,metadata/texts\HA.txt,sentence
000000045233.png,1,metadata/texts\Job.txt,paragraph
000000463311.png,1,metadata/texts\HA.txt,full
000000018204.png,0,-,-
000000359372.png,2,metadata/texts\Quran.txt,sentence
000000413323.png,0,-,-
000000093514.png,1,metadata/texts\HA.txt,paragraph
000000102814.png,2,metadata/texts\Job.txt,full
000000279635.png,2,metadata/texts\AOTS.txt,sentence
000000212085.png,1,metadata/texts\HA.txt,paragraph
000000165923.png,0,-,-
000000271602.png,2,metadata/texts\Quran.txt,full
000000484495.png,0,-,-
000000504107.png,0,-,-
000000251213.png,0,-,-
000000124255.png,2,metadata/texts\Quran.txt,sentence
000000367658.png,2,metadata/texts\Dune.txt,paragraph
000000428090.png,2,metadata/texts\AOTS.txt,full
000000465919.png,2,metadata/texts\HA.txt,sentence
000000446997.png,1,metadata/texts\Job.txt,paragraph
000000445206.png,0,-,-
000000263487.png,2,metadata/texts\Dune.txt,full
000000364328.png,0,-,-
000000311150.png,1,metadata/texts\AOTS.txt,sentence
000000087537.png,0,-,-
000000368354.png,1,metadata/texts\Dune.txt,paragraph
000000376289.png,0,-,-
000000283443.png,0,-,-
000000059349.png,2,metadata/texts\Dune.txt,full
000000210049.png,0,-,-
000000082660.png,0,-,-
000000013391.png,2,metadata/texts\Job.txt,sentence
000000333695.png,0,-,-
000000500149.png,0,-,-
000000286038.png,0,-,-
000000472263.png,1,metadata/texts\Job.txt,paragraph
000000203293.png,2,metadata/texts\HA.txt,full
000000196693.png,0,-,-
000000334992.png,2,metadata/texts\Job.txt,sentence
000000377773.png,0,-,-
000000456691.png,0,-,-
000000197905.png,1,metadata/texts\Job.txt,paragraph
000000569910.png,1,metadata/texts\AOTS.txt,full
000000148396.png,0,-,-
000000511612.png,1,metadata/texts\Job.txt,sentence
000000336803.png,2,metadata/texts\Dune.txt,paragraph
000000352610.png,1,metadata/texts\Job.txt,full
000000086251.png,2,metadata/texts\Dune.txt,sentence
000000255945.png,2,metadata/texts\AOTS.txt,paragraph
000000191148.png,2,metadata/texts\Job.txt,full
000000526207.png,0,-,-
000000002769.png,0,-,-
000000113877.png,1,metadata/texts\AOTS.txt,sentence
000000556957.png,0,-,-
000000068296.png,0,-,-
000000086960.png,2,metadata/texts\AOTS.txt,paragraph
000000183278.png,2,metadata/texts\Quran.txt,full
000000373121.png,0,-,-
000000576922.png,1,metadata/texts\Quran.txt,sentence
000000218550.png,0,-,-
000000539715.png,1,metadata/texts\Job.txt,paragraph
000000129614.png,2,metadata/texts\AOTS.txt,full
000000101500.png,2,metadata/texts\Dune.txt,sentence
000000128847.png,1,metadata/texts\Job.txt,paragraph
000000295354.png,1,metadata/texts\Dune.txt,full
000000040976.png,0,-,-
000000128688.png,0,-,-
000000023181.png,1,metadata/texts\Job.txt,sentence
000000412913.png,0,-,-
000000535616.png,1,metadata/texts\AOTS.txt,paragraph
000000296160.png,2,metadata/texts\Dune.txt,full
000000076819.png,2,metadata/texts\Job.txt,sentence
000000551234.png,2,metadata/texts\Job.txt,paragraph
000000059940.png,2,metadata/texts\HA.txt,full
000000581767.png,0,-,-
000000575995.png,1,metadata/texts\Quran.txt,sentence
000000004866.png,1,metadata/texts\HA.txt,paragraph
000000278703.png,0,-,-
000000363709.png,0,-,-
000000483903.png,2,metadata/texts\Job.txt,full
000000435276.png,0,-,-
000000036946.png,0,-,-
000000422034.png,0,-,-
000000373300.png,0,-,-
000000305944.png,0,-,-
000000298719.png,0,-,-
000000404152.png,2,metadata/texts\AOTS.txt,sentence
000000500636.png,2,metadata/texts\AOTS.txt,paragraph
000000126544.png,0,-,-
000000253084.png,0,-,-
000000510595.png,2,metadata/texts\Job.txt,full
000000286697.png,0,-,-
000000542259.png,1,metadata/texts\Dune.txt,sentence
000000129148.png,1,metadata/texts\Job.txt,paragraph
000000497653.png,1,metadata/texts\AOTS.txt,full
000000229683.png,0,-,-
000000007136.png,1,metadata/texts\AOTS.txt,sentence
000000209297.png,1,metadata/texts\Job.txt,paragraph
000000016853.png,1,metadata/texts\Dune.txt,full
000000565026.png,2,metadata/texts\Quran.txt,sentence
000000507772.png,2,metadata/texts\AOTS.txt,paragraph
000000540385.png,2,metadata/texts\AOTS.txt,full
000000346285.png,0,-,-
000000388700.png,2,metadata/texts\Job.txt,sentence
000000134087.png,0,-,-
000000433595.png,2,metadata/texts\HA.txt,paragraph
000000298966.png,0,-,-
000000350455.png,0,-,-
000000533866.png,1,metadata/texts\Quran.txt,full
000000537809.png,0,-,-
000000263611.png,1,metadata/texts\Dune.txt,sentence
000000202347.png,1,metadata/texts\Job.txt,paragraph
000000107063.png,1,metadata/texts\Job.txt,full
000000470725.png,1,metadata/texts\AOTS.txt,sentence
000000493646.png,1,metadata/texts\Quran.txt,paragraph
000000113137.png,1,metadata/texts\Dune.txt,full
000000348557.png,1,metadata/texts\AOTS.txt,sentence
000000100033.png,1,metadata/texts\Quran.txt,paragraph
000000503550.png,1,metadata/texts\Dune.txt,full
000000251986.png,1,metadata/texts\Quran.txt,sentence
000000438868.png,1,metadata/texts\Job.txt,paragraph
000000187332.png,1,metadata/texts\Job.txt,full
000000063445.png,2,metadata/texts\Job.txt,sentence
000000364966.png,1,metadata/texts\Dune.txt,paragraph
000000176373.png,2,metadata/texts\AOTS.txt,full
000000569673.png,1,metadata/texts\Dune.txt,sentence
000000140000.png,1,metadata/texts\Quran.txt,paragraph
000000388287.png,1,metadata/texts\Dune.txt,full
000000491438.png,2,metadata/texts\HA.txt,sentence
000000490901.png,1,metadata/texts\HA.txt,paragraph
000000115062.png,1,metadata/texts\Job.txt,full
000000081045.png,2,metadata/texts\Dune.txt,sentence
000000135418.png,1,metadata/texts\HA.txt,paragraph
000000168636.png,1,metadata/texts\Job.txt,full
000000299391.png,2,metadata/texts\Dune.txt,sentence
000000581494.png,1,metadata/texts\Quran.txt,paragraph
000000321211.png,2,metadata/texts\HA.txt,full
000000029638.png,0,-,-
000000559317.png,1,metadata/texts\Dune.txt,sentence
000000024574.png,1,metadata/texts\AOTS.txt,paragraph
000000343197.png,0,-,-
000000477369.png,1,metadata/texts\Dune.txt,full
000000102295.png,0,-,-
000000157200.png,1,metadata/texts\Dune.txt,sentence
000000205837.png,0,-,-
000000133038.png,2,metadata/texts\HA.txt,paragraph
000000547811.png,1,metadata/texts\HA.txt,full
000000422614.png,1,metadata/texts\Dune.txt,sentence
000000411376.png,0,-,-
000000436322.png,1,metadata/texts\AOTS.txt,paragraph
000000538211.png,0,-,-
000000332344.png,2,metadata/texts\Dune.txt,full
000000024142.png,1,metadata/texts\HA.txt,sentence
000000344700.png,0,-,-
000000262939.png,2,metadata/texts\HA.txt,paragraph
000000579180.png,2,metadata/texts\Quran.txt,full
000000146285.png,2,metadata/texts\AOTS.txt,sentence
000000574985.png,1,metadata/texts\Quran.txt,paragraph
000000033101.png,0,-,-
000000081949.png,0,-,-
000000455850.png,2,metadata/texts\Quran.txt,full
000000477488.png,2,metadata/texts\Quran.txt,sentence
000000205993.png,0,-,-
000000231033.png,0,-,-
000000263356.png,2,metadata/texts\Job.txt,paragraph
000000180901.png,0,-,-
000000470372.png,2,metadata/texts\Quran.txt,full
000000378232.png,2,metadata/texts\AOTS.txt,sentence
000000113685.png,2,metadata/texts\Job.txt,paragraph
000000024747.png,2,metadata/texts\HA.txt,full
000000516621.png,0,-,-
000000129732.png,1,metadata/texts\Quran.txt,sentence
000000167258.png,2,metadata/texts\Quran.txt,paragraph
000000344243.png,2,metadata/texts\Quran.txt,full
000000111200.png,0,-,-
000000085074.png,1,metadata/texts\Dune.txt,sentence
000000341165.png,2,metadata/texts\Quran.txt,paragraph
000000201058.png,2,metadata/texts\AOTS.txt,full
000000243640.png,2,metadata/texts\HA.txt,sentence
000000570212.png,1,metadata/texts\Quran.txt,paragraph
000000505832.png,1,metadata/texts\AOTS.txt,full
000000058971.png,1,metadata/texts\Job.txt,sentence
000000422484.png,0,-,-
000000525343.png,0,-,-
000000491946.png,2,metadata/texts\HA.txt,paragraph
000000101974.png,1,metadata/texts\HA.txt,full
000000273644.png,1,metadata/texts\AOTS.txt,sentence
000000060101.png,1,metadata/texts\Job.txt,paragraph
000000462453.png,0,-,-
000000111666.png,1,metadata/texts\Job.txt,full
000000426999.png,0,-,-
000000018865.png,2,metadata/texts\Job.txt,sentence
000000122889.png,1,metadata/texts\AOTS.txt,paragraph
000000531387.png,1,metadata/texts\Dune.txt,full
000000445934.png,0,-,-
000000039915.png,0,-,-
000000441648.png,1,metadata/texts\Dune.txt,sentence
000000448386.png,1,metadata/texts\Quran.txt,paragraph
000000530114.png,0,-,-
000000262451.png,0,-,-
000000002991.png,0,-,-
000000059049.png,1,metadata/texts\Quran.txt,full
000000365637.png,1,metadata/texts\HA.txt,sentence
000000512810.png,1,metadata/texts\Quran.txt,paragraph
000000237885.png,0,-,-
